danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
-0.8544631986072215,-1.5884691637570625,-0.3421084203010269,-2.0109875129646277,0.6953923385599051,-0.41276286171617954,2.0314425847233224,-0.2922142108120826,-0.2660204663710745,0.07181981257672125,-0.8931677328994091,-1.0229504244149579,0.21766731100402995
-1.2819745497314143,-1.4839456601315006,-0.9045079850963502,-1.3777384019837464,0.6953923385599051,-0.5934069701879675,2.168495990501861,-0.29678934171685106,-0.5319485257560441,-0.8713797201886119,-0.6866700277511891,-0.4697990159434433,-2.6253950154130776
0.12447583730035051,-0.3750876216690148,1.345090274084943,-0.39143890169494083,-1.4380371260214198,-0.05027035071612521,0.13275149979136708,-0.29777592207783193,-0.589787878672275,1.3652368933730648,1.688214099621101,-0.8382442177393773,0.21766731100402995
-0.17292336348169698,-1.7429821691165894,-0.9045079850963502,-2.0891995039707307,0.6953923385599051,-0.4163757438856153,2.258750672356021,-0.20136208526241514,-0.5319485257560441,1.0627762837099197,-1.4261593912729977,-1.1617504826521365,0.21766731100402995
-0.6747845148014014,0.6201579128526421,-1.4669075498916735,-0.02060198483734191,0.6953923385599051,-0.3236451015367642,1.4732006636253705,-0.27047691824321823,3.8226234466728344,1.5403456673885696,-1.165085509086122,-0.9516679728071634,0.21766731100402995
-0.7181552315821167,-1.0794851461021513,0.5014909268919582,-0.6046335812287118,0.6953923385599051,-0.5524609722676955,-0.8359820854432819,-0.2978261184192752,1.5024011285389736,0.6051056243512136,-0.10702108861514233,0.35097878984691744,0.21766731100402995
0.27317543769137426,-0.17058511457552397,1.345090274084943,-0.27546099602856966,-1.4380371260214198,-0.015345823078246223,0.3934872473700509,-0.2978413507863871,-0.7546632754909562,1.4050343420129523,1.7064418293379329,-0.8429554740245147,0.21766731100402995
-1.721877534221526,-2.629614149870814,-0.9045079850963502,-2.6057397560982674,0.6953923385599051,-0.4922462694437662,2.3122349282695973,-0.2946806617145348,-0.5053557198175471,-1.3927262973711383,-0.7230898164809063,-0.7492191541615075,3.0607296374211375
-0.95979208221753,0.32476540260648795,0.5014909268919582,0.35340239583047367,0.6953923385599051,-0.580159735566703,-0.021015735960164646,-0.2918347568270899,5.052540721328318,0.2827462903681251,-1.095848672725318,-0.7730666390661869,0.21766731100402995
-1.721877534221526,0.4338334063896833,0.5014909268919582,0.161649009781242,0.6953923385599051,-0.48140762293545897,-0.9533800271735818,-0.29770057335795486,-0.5738321951091768,-1.1141441568919257,-0.9147128380832966,-0.37120583805580243,-2.6253950154130776
0.30415452110617086,-1.6384586654910271,-0.9045079850963502,-1.2008477307362977,0.6953923385599051,-0.20803287211482,2.041470882707118,-0.2978518128748305,1.176639255792386,1.0906344977578408,0.8065769808711614,-0.7496351591314976,0.21766731100402995
-0.07379029655434782,-1.461223159343335,-0.3421084203010269,-0.9408720472362593,-1.4380371260214198,-0.20201140183242705,0.8581317206192445,-0.297839778762735,-0.7001480233170374,-0.7559671191329383,0.014152292692251265,-0.8321393448047734,0.21766731100402995
0.40328758803352005,-1.633914165333394,0.5014909268919582,-1.4250067080746627,0.6953923385599051,-0.29474204418127814,0.5372261851377871,-0.2978518128748305,-0.817156369446424,-0.7718860985888933,-0.005038546031145118,-0.837547409414644,0.21766731100402995
-0.5632598145081337,-1.274898652880376,0.7826907092896198,-1.1479754502119224,0.6953923385599051,-0.32484939559324283,1.4531440676577794,-0.2978518128748305,-0.580480396593801,1.548305157116547,1.9637346169064447,-1.1111434780528475,0.21766731100402995
-2.0130809183206138,-0.8749826390086601,-0.9045079850963502,-0.06835759305290653,0.6953923385599051,-0.5500523841547383,0.1962640536887387,-0.2978518128748305,-0.2660204663710745,-1.269354206587487,1.1157349719783687,0.5066998502384414,0.21766731100402995
-0.11096519665210376,-1.6929926673826248,-1.185707767494012,-1.0244443616134975,0.6953923385599051,-0.44287021312814423,0.5338834191431886,-0.29780383904958496,-0.5186521227867956,0.11559700608059753,0.27083867829366665,-0.03923387200374571,0.21766731100402995
-2.112213985247963,-2.19288768472227,0.7826907092896198,-1.6635410980901615,0.6953923385599051,-0.5103106802909451,2.074898542653103,-0.2978152768768469,0.5450601147530831,-1.0902656877079933,-0.9764588266152655,-0.21770000412947546,-2.6253950154130776
-1.8024231510999973,-0.5568676279743404,-0.9045079850963502,0.35510795326674377,0.6953923385599051,-0.5524609722676955,0.9851568284139877,-0.2978518128748305,0.4054478835759739,-0.06349151279889588,-0.9005515686164034,-0.23530741448430414,0.21766731100402995
-2.1431930686627596,-1.2794431530380093,-0.3421084203010269,-1.095103169687547,0.6953923385599051,-0.4946548575567234,1.483228961609166,-0.2978518128748305,0.4453370924837194,-0.07145100252687338,3.1318431590534055,-0.6764182844132495,0.21766731100402995
0.26697962100841494,-1.8884061741608498,1.345090274084943,-0.8648529157910748,0.6953923385599051,-0.24416169380917752,1.784077901123032,-0.2978518128748305,0.8442291815611739,0.5016322578875061,0.7392306918195393,-0.7580904601465452,0.21766731100402995
-1.1394707660233503,-1.3112546541414412,-0.6233082026986886,-0.5091223647975825,0.6953923385599051,-0.5717296771713529,2.138411096550475,-0.2978518128748305,-0.5518931302099168,-0.9549543623323757,-1.3879560673459383,-0.7013785826126522,0.21766731100402995
-2.4777671695425627,-1.4748566598162343,-0.6233082026986886,-0.6694447638069781,0.6953923385599051,-0.5356008554769953,2.0982979046152925,-0.29784070029384135,-0.07987082480159576,-1.1022049222999595,1.8429179426385192,-0.6926424782428612,-2.6253950154130776
-1.7280733509044852,-2.0338301792051103,-0.06090863790336521,-0.8002853842751326,0.6953923385599051,-0.5524609722676955,2.1718387564964594,-0.2963014723075748,-0.4920593168482986,-1.6514097135304067,-0.25116640326429696,-0.5757450816756583,-2.6253950154130776
-1.1022958659255944,-0.9931396431071216,0.5014909268919582,-0.24841572811057114,0.6953923385599051,-0.5452352079288241,2.1751815224910582,-0.2978331654218537,-0.7513391747486441,-0.12318768575872716,-0.13723417485811074,-0.6954089112932951,-2.6253950154130776
-0.3030355138238421,-1.697537167540258,0.5014909268919582,-0.6221764577160623,0.6953923385599051,-0.5596867366065671,2.2620934383506195,-0.2976935263553764,-0.3790398916096865,-0.6922912013091183,0.3333694223124655,-0.8098102780405577,3.0607296374211375
-1.6103528339282582,-1.274898652880376,-1.4669075498916735,-0.21308632407354633,0.6953923385599051,-0.5837726177361388,1.9211313069015714,-0.2978314849827773,-0.5053557198175471,-0.6286152834852983,-0.5726307872331619,-1.0420866530344999,-2.6253950154130776
-0.6066305312888489,-1.3839666566635713,-0.6233082026986886,-0.029373423081016956,0.6953923385599051,-0.6054499107527533,1.483228961609166,-0.2978518128748305,-0.6615884547062167,0.493672768159529,-1.5807205514746279,-0.7422822712869235,0.21766731100402995
-0.9164213654368147,-1.1749196494124472,1.0638904916872816,-1.0122618084972819,0.6953923385599051,-0.3549567470052074,1.5199993875497497,-0.2978518128748305,0.35226227169897995,-1.1022049222999595,-0.1320975934897665,-0.6160975637646927,-2.6253950154130776
-1.5112197670009093,-1.5793801634417963,1.345090274084943,0.003519470332764795,0.6953923385599051,-0.5705253831148743,1.7372791771986533,-0.2978518128748305,-0.5984305406022865,-1.2255770130836106,-0.36770259305860287,-0.6212248250198201,-2.6253950154130776
-1.579373750513462,-1.7929716708505539,-0.6233082026986886,-1.3355867682016407,0.6953923385599051,-0.5042892100085521,2.041470882707118,-0.29784276018690276,0.15946442864487695,-1.0982251774359708,-1.4630785698579705,-0.5744970667656881,0.21766731100402995
-0.03041957977363256,-0.22057461630948852,0.7826907092896198,-1.0254189658627946,-1.4380371260214198,0.7493809027856561,1.3762604497820137,-0.2978518128748305,2.1805176799706465,1.5920823506204234,1.9113700235124924,-1.1195987790678952,0.21766731100402995
-0.4021685807511913,-2.384211141358625,-0.9045079850963502,-1.8913548413633916,0.6953923385599051,-0.5777511474537459,1.7473074751824484,-0.2978286661817459,-0.2394276604325775,-0.9469948726043982,-1.6090787611123607,0.8041434037813243,0.21766731100402995
-0.29064388045792344,-0.043339110161796,1.0638904916872816,0.8962569626890355,0.6953923385599051,1.6405585045798095,1.8074772630852218,-0.297839778762735,0.4852263013914649,0.4100981260157652,2.8470839294458323,-0.5830875693959826,0.21766731100402995
-0.3340145972386387,-1.5112126610772993,-0.06090863790336521,-1.1518738672091113,0.6953923385599051,-0.4886333872743304,0.26980490556990605,-0.2978518128748305,-0.4654665109098016,-0.7161696704930508,0.4595010314684693,0.03634383091919591,0.21766731100402995
-0.3897769473852726,0.27932040103015704,-0.3421084203010269,0.7230210573764513,0.6953923385599051,-0.31280645502845694,1.7239081132202592,-0.2978518128748305,-0.1530010411324623,0.9234852134703138,-1.1119361602053397,0.8270236771307768,0.21766731100402995
0.3908959546676014,-0.46597762482167765,1.6262900564826048,-0.2942221278275415,-1.4380371260214198,0.018374410503154148,-0.7052799350544802,-0.2978518128748305,-0.6589291741123671,-1.6394704789384404,0.1212714166445927,-0.09300251437495916,0.21766731100402995
-2.558312786421034,-1.3476106554025062,0.5014909268919582,-0.9740085917123652,0.6953923385599051,-0.5596867366065671,1.1155247022033297,-0.2978400498012957,-0.05992622034772301,-1.1181239017559144,-0.8995171182019454,-0.08291439385270054,0.21766731100402995
-0.03041957977363256,-0.22057461630948852,0.7826907092896198,-1.0254189658627946,-1.4380371260214198,0.7493809027856561,1.3762604497820137,-0.2978518128748305,2.1805176799706465,1.5920823506204234,1.9113700235124924,-1.1195987790678952,0.21766731100402995
-2.8804952539349182,-1.0022286434223877,0.5014909268919582,-0.0849258652909595,0.6953923385599051,-0.5500523841547383,1.636996197360698,-0.2978320270598987,0.01985219746776795,-1.0584277287960833,2.1535384326075464,-0.10522266036841675,0.21766731100402995
0.9361278227680211,-1.2112756506735123,-1.4669075498916735,0.2642261070197762,0.6953923385599051,2.688294333716179,-0.5190878691553429,-0.2978518128748305,-0.743361332967095,-0.6843317115811408,0.8750290617451345,-1.1994717333059841,0.21766731100402995
-0.2286857136283309,-0.6886581325457013,0.5014909268919582,-0.28447608533456886,0.6953923385599051,0.4723932697955812,1.286005767927854,-0.29771683567159735,0.49187450287608914,0.6210246038071686,1.061943550426543,-0.5276237067720597,0.21766731100402995
-2.056451635101329,-2.065641680308542,-0.06090863790336521,-2.9833989027009475,0.6953923385599051,-0.5018806218955949,1.4598295996469766,-0.29784313964088777,-0.445521906455929,-1.4285440011470367,-1.5151221269164008,-0.9183875752079597,0.21766731100402995
-0.37738531401935393,-1.2203646509887787,0.5014909268919582,-0.3183435829976482,0.6953923385599051,1.1347550008588037,1.346175555830627,-0.2978518128748305,0.3256694657604831,0.2031513930883501,1.1512986638133613,-0.7040722147933377,0.21766731100402995
0.6263369886200549,-0.3114646194621508,0.7826907092896198,0.7135186659458033,0.6953923385599051,0.9179820706926579,1.5400559835173409,-0.2978518128748305,0.09963061528325892,0.41805761574374267,0.13496896696017685,-0.6956897146480383,0.21766731100402995
-0.5942388979229303,-2.4614676440383882,-1.4669075498916735,-0.8994513666411267,0.6953923385599051,-0.2694518689952279,1.9177885409069728,-0.28294469203583367,-0.5120039213021713,-0.9390353828764207,-1.7389201234788347,-0.240580277478928,0.21766731100402995
0.3351336045209675,-1.0158621438952873,1.345090274084943,-0.18506645190625068,0.6953923385599051,0.5807797348786539,1.2492353419872704,-0.2978518128748305,-0.5120039213021713,-0.19084334844653594,-0.5474115995427506,-0.5463335302973621,0.21766731100402995
-0.550868181142215,0.07027339377903254,-1.4669075498916735,0.9223276263577367,0.6953923385599051,-0.0888077605234399,1.2358642780088762,-0.2978518128748305,0.12622342122175573,0.6090853692152024,-0.3209026294803567,-0.3753658877557029,0.21766731100402995
-0.8668548319731402,-1.6430031656486603,-0.6233082026986886,-1.16649293094857,0.6953923385599051,3.784201925111693,2.2152947144262405,-0.297345512843426,3.982180282303816,-0.13910666521468218,-1.693190281018994,0.2855308079432335,-8.311519668247293
-3.7355179561833043,-0.974961642476589,-1.4669075498916735,-0.37219046777132064,0.6953923385599051,-0.9245878357195786,1.8375621570366083,-0.2916721336906645,0.08633421231401042,-2.236432208536753,-4.264691328546232,-0.837547409414644,-11.1545819946644
